query_id;sql_text
38;WITH wss AS (SELECT d_week_seq, ss_store_sk, SUM(CASE WHEN (d_day_name = 'Sunday') THEN ss_sales_price ELSE NULL END) AS sun_sales, SUM(CASE WHEN (d_day_name = 'Monday') THEN ss_sales_price ELSE NULL END) AS mon_sales, SUM(CASE WHEN (d_day_name = 'Tuesday') THEN ss_sales_price ELSE NULL END) AS tue_sales, SUM(CASE WHEN (d_day_name = 'Wednesday') THEN ss_sales_price ELSE NULL END) AS wed_sales, SUM(CASE WHEN (d_day_name = 'Thursday') THEN ss_sales_price ELSE NULL END) AS thu_sales, SUM(CASE WHEN (d_day_name = 'Friday') THEN ss_sales_price ELSE NULL END) AS fri_sales, SUM(CASE WHEN (d_day_name = 'Saturday') THEN ss_sales_price ELSE NULL END) AS sat_sales FROM store_sales, date_dim WHERE d_date_sk = ss_sold_date_sk GROUP BY d_week_seq, ss_store_sk) SELECT s_store_name1, s_store_id1, d_week_seq1, sun_sales1 / sun_sales2 AS sun_sales_ratio, mon_sales1 / mon_sales2 AS mon_sales_ratio, tue_sales1 / tue_sales2 AS tue_sales_ratio, wed_sales1 / wed_sales2 AS wed_sales_ratio, thu_sales1 / thu_sales2 AS thu_sales_ratio, fri_sales1 / fri_sales2 AS fri_sales_ratio, sat_sales1 / sat_sales2 AS sat_sales_ratio FROM (SELECT s_store_name AS s_store_name1, wss.d_week_seq AS d_week_seq1, s_store_id AS s_store_id1, sun_sales AS sun_sales1, mon_sales AS mon_sales1, tue_sales AS tue_sales1, wed_sales AS wed_sales1, thu_sales AS thu_sales1, fri_sales AS fri_sales1, sat_sales AS sat_sales1 FROM wss, store, date_dim AS d WHERE d.d_week_seq = wss.d_week_seq AND ss_store_sk = s_store_sk AND d_month_seq BETWEEN 1212 AND 1212 + 11) AS y, (SELECT s_store_name AS s_store_name2, wss.d_week_seq AS d_week_seq2, s_store_id AS s_store_id2, sun_sales AS sun_sales2, mon_sales AS mon_sales2, tue_sales AS tue_sales2, wed_sales AS wed_sales2, thu_sales AS thu_sales2, fri_sales AS fri_sales2, sat_sales AS sat_sales2 FROM wss, store, date_dim AS d WHERE d.d_week_seq = wss.d_week_seq AND ss_store_sk = s_store_sk AND d_month_seq BETWEEN 1212 + 12 AND 1212 + 23) AS x WHERE s_store_id1 = s_store_id2 AND d_week_seq1 = d_week_seq2 - 52 ORDER BY s_store_name1, s_store_id1, d_week_seq1 LIMIT 100
39;SELECT store_sales.ss_promo_sk, call_center.cc_county, store.s_street_type, COUNT(*) FROM call_center INNER JOIN store ON call_center.cc_closed_date_sk = store.s_closed_date_sk INNER JOIN store_sales ON store.s_store_sk = store_sales.ss_store_sk GROUP BY store_sales.ss_promo_sk, call_center.cc_county, store.s_street_type LIMIT 254
40;SELECT income_band.ib_upper_bound, customer_demographics.cd_gender, household_demographics.hd_income_band_sk FROM customer_demographics INNER JOIN household_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk LEFT JOIN income_band ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk LIMIT 412
41;SELECT item.i_class_id, web_returns.wr_returning_customer_sk, catalog_returns.cr_refunded_addr_sk, COUNT(*) FROM item LEFT JOIN web_returns ON item.i_item_sk = web_returns.wr_item_sk FULL JOIN catalog_returns ON catalog_returns.cr_returned_date_sk = web_returns.wr_returned_date_sk GROUP BY item.i_class_id, web_returns.wr_returning_customer_sk, catalog_returns.cr_refunded_addr_sk LIMIT 367
42;SELECT promotion.p_channel_event, store_sales.ss_ext_wholesale_cost, inventory.inv_warehouse_sk FROM inventory INNER JOIN promotion ON inventory.inv_item_sk = promotion.p_item_sk FULL JOIN store_sales ON promotion.p_promo_sk = store_sales.ss_promo_sk LIMIT 180
43;SELECT store_sales.ss_list_price, web_page.wp_web_page_id, store.s_division_id FROM store LEFT JOIN store_sales ON store.s_store_sk = store_sales.ss_store_sk FULL JOIN web_page ON store_sales.ss_customer_sk = web_page.wp_customer_sk LIMIT 79
44;SELECT catalog_sales.cs_bill_addr_sk, web_sales.ws_ext_sales_price, catalog_returns.cr_store_credit, COUNT(*) FROM web_sales LEFT JOIN catalog_returns ON catalog_returns.cr_warehouse_sk = web_sales.ws_warehouse_sk LEFT ANTI JOIN catalog_sales ON catalog_sales.cs_bill_customer_sk = web_sales.ws_bill_customer_sk GROUP BY catalog_sales.cs_bill_addr_sk, web_sales.ws_ext_sales_price, catalog_returns.cr_store_credit LIMIT 62
45;SELECT dt.d_year, item.i_category_id, item.i_category, SUM(ss_ext_sales_price) FROM date_dim AS dt, store_sales, item WHERE dt.d_date_sk = store_sales.ss_sold_date_sk AND store_sales.ss_item_sk = item.i_item_sk AND item.i_manager_id = 0.96 AND dt.d_moy = 10.37 AND dt.d_year = 2032.61 GROUP BY dt.d_year, item.i_category_id, item.i_category ORDER BY SUM(ss_ext_sales_price) DESC, dt.d_year NULLS LAST, item.i_category_id NULLS LAST, item.i_category NULLS LAST LIMIT 100
46;SELECT customer_address.ca_zip, COUNT(*) FROM customer_address GROUP BY customer_address.ca_zip LIMIT 321
47;SELECT customer.c_birth_country, web_returns.wr_return_ship_cost, web_page.wp_url FROM customer LEFT ANTI JOIN web_page ON customer.c_customer_sk = web_page.wp_customer_sk LEFT JOIN web_returns ON web_page.wp_web_page_sk = web_returns.wr_web_page_sk LIMIT 305
48;SELECT inventory.inv_warehouse_sk, promotion.p_discount_active, web_sales.ws_promo_sk, COUNT(*) FROM promotion FULL JOIN web_sales ON promotion.p_promo_sk = web_sales.ws_promo_sk INNER JOIN inventory ON inventory.inv_warehouse_sk = web_sales.ws_warehouse_sk GROUP BY inventory.inv_warehouse_sk, promotion.p_discount_active, web_sales.ws_promo_sk LIMIT 286
49;SELECT catalog_sales.cs_net_paid_inc_tax, promotion.p_channel_details, web_sales.ws_bill_cdemo_sk, COUNT(*) FROM promotion FULL JOIN web_sales ON promotion.p_promo_sk = web_sales.ws_promo_sk FULL JOIN catalog_sales ON catalog_sales.cs_warehouse_sk = web_sales.ws_warehouse_sk GROUP BY catalog_sales.cs_net_paid_inc_tax, promotion.p_channel_details, web_sales.ws_bill_cdemo_sk LIMIT 230
50;SELECT income_band.ib_income_band_sk, customer_demographics.cd_dep_college_count, household_demographics.hd_income_band_sk FROM customer_demographics LEFT JOIN household_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk INNER JOIN income_band ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk LIMIT 193
51;SELECT SUM(cs_ext_discount_amt) AS `excess discount amount` FROM catalog_sales, item, date_dim WHERE i_manufact_id = 918.41 AND i_item_sk = cs_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = cs_sold_date_sk AND cs_ext_discount_amt > (SELECT 1.06 * AVG(cs_ext_discount_amt) FROM catalog_sales, date_dim WHERE cs_item_sk = i_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = cs_sold_date_sk) LIMIT 100
52;SELECT income_band.ib_upper_bound, customer_demographics.cd_education_status, household_demographics.hd_dep_count FROM household_demographics LEFT ANTI JOIN customer_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk INNER JOIN income_band ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk LIMIT 364
53;SELECT customer_address.ca_zip FROM customer_address LIMIT 52
54;SELECT web_site.web_rec_start_date, call_center.cc_call_center_id, store.s_geography_class FROM web_site LEFT JOIN call_center ON call_center.cc_open_date_sk = web_site.ws_open_date_sk LEFT JOIN store ON call_center.cc_closed_date_sk = store.s_closed_date_sk LIMIT 160
55;SELECT w_state, i_item_id, SUM(CASE WHEN (CAST(d_date AS DATE) < CAST('2000-03-11' AS DATE)) THEN cs_sales_price - COALESCE(cr_refunded_cash, 0.0) ELSE 0.0 END) AS sales_before, SUM(CASE WHEN (CAST(d_date AS DATE) >= CAST('2000-03-11' AS DATE)) THEN cs_sales_price - COALESCE(cr_refunded_cash, 0.0) ELSE 0.0 END) AS sales_after FROM catalog_sales LEFT OUTER JOIN catalog_returns ON (cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk), warehouse, item, date_dim WHERE i_current_price BETWEEN 1.0 AND 1.38 AND i_item_sk = cs_item_sk AND cs_warehouse_sk = w_warehouse_sk AND cs_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('2000-02-10' AS DATE) AND CAST('2000-04-10' AS DATE) GROUP BY w_state, i_item_id ORDER BY w_state NULLS LAST, i_item_id NULLS LAST LIMIT 100
56;SELECT warehouse.w_warehouse_name, inventory.inv_date_sk, catalog_returns.cr_returning_customer_sk, COUNT(*) FROM warehouse LEFT JOIN inventory ON inventory.inv_warehouse_sk = warehouse.w_warehouse_sk LEFT ANTI JOIN catalog_returns ON catalog_returns.cr_warehouse_sk = inventory.inv_warehouse_sk GROUP BY warehouse.w_warehouse_name, inventory.inv_date_sk, catalog_returns.cr_returning_customer_sk LIMIT 117
57;SELECT AVG(ss_quantity) AS avg1, AVG(ss_ext_sales_price) AS avg2, AVG(ss_ext_wholesale_cost) AS avg3, SUM(ss_ext_wholesale_cost) FROM store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2005.02 AND ((ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 84.69 AND 139.35 AND hd_dep_count = 3.48) OR (ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'S' AND cd_education_status = 'College' AND ss_sales_price BETWEEN 42.98 AND 114.84 AND hd_dep_count = 1.01) OR (ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'W' AND cd_education_status = '2 yr Degree' AND ss_sales_price BETWEEN 165.33 AND 230.19 AND hd_dep_count = 0.97)) AND ((ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('TX', 'OH', 'TX') AND ss_net_profit BETWEEN 91.34 AND 203.92) OR (ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('OR', 'NM', 'KY') AND ss_net_profit BETWEEN 177.04 AND 287.33) OR (ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ('VA', 'TX', 'MS') AND ss_net_profit BETWEEN 56.11 AND 266.11))
58;WITH ssales AS (SELECT c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size, SUM(ss_net_paid) AS netpaid FROM store_sales, store_returns, store, item, customer, customer_address WHERE ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_customer_sk = c_customer_sk AND ss_item_sk = i_item_sk AND ss_store_sk = s_store_sk AND c_current_addr_sk = ca_address_sk AND c_birth_country <> UPPER(ca_country) AND s_zip = ca_zip AND s_market_id = 6.84 GROUP BY c_last_name, c_first_name, s_store_name, ca_state, s_state, i_color, i_current_price, i_manager_id, i_units, i_size) SELECT c_last_name, c_first_name, s_store_name, SUM(netpaid) AS paid FROM ssales WHERE i_color = 'peach' GROUP BY c_last_name, c_first_name, s_store_name HAVING SUM(netpaid) > (SELECT 0.06 * AVG(netpaid) FROM ssales) ORDER BY c_last_name NULLS LAST, c_first_name NULLS LAST, s_store_name NULLS LAST
59;WITH ss AS (SELECT i_item_id, SUM(ss_ext_sales_price) AS total_sales FROM store_sales, date_dim, customer_address, item WHERE i_item_id IN (SELECT i_item_id FROM item WHERE i_category = 'Music') AND ss_item_sk = i_item_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2368.89 AND d_moy = 9.54 AND ss_addr_sk = ca_address_sk AND ca_gmt_offset = -4.74 GROUP BY i_item_id), cs AS (SELECT i_item_id, SUM(cs_ext_sales_price) AS total_sales FROM catalog_sales, date_dim, customer_address, item WHERE i_item_id IN (SELECT i_item_id FROM item WHERE i_category = 'Music') AND cs_item_sk = i_item_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2322.99 AND d_moy = 8.92 AND cs_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -5.91 GROUP BY i_item_id), ws AS (SELECT i_item_id, SUM(ws_ext_sales_price) AS total_sales FROM web_sales, date_dim, customer_address, item WHERE i_item_id IN (SELECT i_item_id FROM item WHERE i_category = 'Music') AND ws_item_sk = i_item_sk AND ws_sold_date_sk = d_date_sk AND d_year = 1879.97 AND d_moy = 9.68 AND ws_bill_addr_sk = ca_address_sk AND ca_gmt_offset = -5.45 GROUP BY i_item_id) SELECT i_item_id, SUM(total_sales) AS total_sales FROM (SELECT * FROM ss UNION ALL SELECT * FROM cs UNION ALL SELECT * FROM ws) AS tmp1 GROUP BY i_item_id ORDER BY i_item_id NULLS LAST, total_sales NULLS LAST LIMIT 100
60;SELECT reason.r_reason_id, web_returns.wr_returned_time_sk, catalog_returns.cr_returning_customer_sk, COUNT(*) FROM web_returns FULL JOIN catalog_returns ON catalog_returns.cr_refunded_addr_sk = web_returns.wr_refunded_addr_sk LEFT ANTI JOIN reason ON catalog_returns.cr_reason_sk = reason.r_reason_sk GROUP BY reason.r_reason_id, web_returns.wr_returned_time_sk, catalog_returns.cr_returning_customer_sk LIMIT 81
61;SELECT i_item_id, i_item_desc, i_current_price FROM item, store_sales WHERE i_current_price BETWEEN 60.36 AND 66.15 + 30.38 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-05-25' AS DATE) AND CAST('2000-07-24' AS DATE) AND i_manufact_id IN (115.29, 255.19, 718.77, 470.56) AND inv_quantity_on_hand BETWEEN 107.54 AND 551.33 AND ss_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id NULLS LAST LIMIT 100
62;SELECT catalog_sales.cs_ship_customer_sk, web_sales.ws_net_paid, catalog_returns.cr_reversed_charge FROM catalog_returns FULL JOIN catalog_sales ON catalog_returns.cr_warehouse_sk = catalog_sales.cs_warehouse_sk LEFT ANTI JOIN web_sales ON catalog_returns.cr_item_sk = web_sales.ws_item_sk LIMIT 354
63;SELECT catalog_sales.cs_ext_sales_price, web_returns.wr_return_tax, web_sales.ws_ship_cdemo_sk, COUNT(*) FROM web_sales LEFT JOIN catalog_sales ON catalog_sales.cs_bill_hdemo_sk = web_sales.ws_bill_hdemo_sk LEFT JOIN web_returns ON catalog_sales.cs_item_sk = web_returns.wr_item_sk GROUP BY catalog_sales.cs_ext_sales_price, web_returns.wr_return_tax, web_sales.ws_ship_cdemo_sk LIMIT 216
64;SELECT customer_address.ca_state, COUNT(*) FROM customer_address GROUP BY customer_address.ca_state LIMIT 185
65;SELECT income_band.ib_lower_bound, customer_demographics.cd_gender, household_demographics.hd_vehicle_count, COUNT(*) FROM household_demographics FULL JOIN income_band ON household_demographics.hd_income_band_sk = income_band.ib_income_band_sk INNER JOIN customer_demographics ON customer_demographics.cd_demo_sk = household_demographics.hd_demo_sk GROUP BY income_band.ib_lower_bound, customer_demographics.cd_gender, household_demographics.hd_vehicle_count LIMIT 428
66;SELECT store_sales.ss_cdemo_sk, catalog_sales.cs_ship_cdemo_sk, store_returns.sr_net_loss FROM store_returns INNER JOIN store_sales ON store_returns.sr_customer_sk = store_sales.ss_customer_sk FULL JOIN catalog_sales ON catalog_sales.cs_sold_date_sk = store_sales.ss_sold_date_sk LIMIT 265
67;SELECT catalog_sales.cs_order_number, promotion.p_item_sk, web_sales.ws_ext_sales_price FROM catalog_sales LEFT ANTI JOIN web_sales ON catalog_sales.cs_sold_time_sk = web_sales.ws_sold_time_sk INNER JOIN promotion ON catalog_sales.cs_promo_sk = promotion.p_promo_sk LIMIT 440
68;SELECT inventory.inv_warehouse_sk, promotion.p_channel_catalog, item.i_manufact_id, COUNT(*) FROM promotion FULL JOIN inventory ON inventory.inv_item_sk = promotion.p_item_sk INNER JOIN item ON item.i_item_sk = promotion.p_item_sk GROUP BY inventory.inv_warehouse_sk, promotion.p_channel_catalog, item.i_manufact_id LIMIT 278
69;SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, ship_carriers, year_, SUM(jan_sales) AS jan_sales, SUM(feb_sales) AS feb_sales, SUM(mar_sales) AS mar_sales, SUM(apr_sales) AS apr_sales, SUM(may_sales) AS may_sales, SUM(jun_sales) AS jun_sales, SUM(jul_sales) AS jul_sales, SUM(aug_sales) AS aug_sales, SUM(sep_sales) AS sep_sales, SUM(oct_sales) AS oct_sales, SUM(nov_sales) AS nov_sales, SUM(dec_sales) AS dec_sales, SUM(jan_sales / NULLIF(w_warehouse_sq_ft, 0)) AS jan_sales_per_sq_foot, SUM(feb_sales / NULLIF(w_warehouse_sq_ft, 0)) AS feb_sales_per_sq_foot, SUM(mar_sales / NULLIF(w_warehouse_sq_ft, 0)) AS mar_sales_per_sq_foot, SUM(apr_sales / NULLIF(w_warehouse_sq_ft, 0)) AS apr_sales_per_sq_foot, SUM(may_sales / NULLIF(w_warehouse_sq_ft, 0)) AS may_sales_per_sq_foot, SUM(jun_sales / NULLIF(w_warehouse_sq_ft, 0)) AS jun_sales_per_sq_foot, SUM(jul_sales / NULLIF(w_warehouse_sq_ft, 0)) AS jul_sales_per_sq_foot, SUM(aug_sales / NULLIF(w_warehouse_sq_ft, 0)) AS aug_sales_per_sq_foot, SUM(sep_sales / NULLIF(w_warehouse_sq_ft, 0)) AS sep_sales_per_sq_foot, SUM(oct_sales / NULLIF(w_warehouse_sq_ft, 0)) AS oct_sales_per_sq_foot, SUM(nov_sales / NULLIF(w_warehouse_sq_ft, 0)) AS nov_sales_per_sq_foot, SUM(dec_sales / NULLIF(w_warehouse_sq_ft, 0)) AS dec_sales_per_sq_foot, SUM(jan_net) AS jan_net, SUM(feb_net) AS feb_net, SUM(mar_net) AS mar_net, SUM(apr_net) AS apr_net, SUM(may_net) AS may_net, SUM(jun_net) AS jun_net, SUM(jul_net) AS jul_net, SUM(aug_net) AS aug_net, SUM(sep_net) AS sep_net, SUM(oct_net) AS oct_net, SUM(nov_net) AS nov_net, SUM(dec_net) AS dec_net FROM (SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, 'DHL,BARIAN' AS ship_carriers, d_year AS year_, SUM(CASE WHEN d_moy = 0.9 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jan_sales, SUM(CASE WHEN d_moy = 1.74 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS feb_sales, SUM(CASE WHEN d_moy = 2.8 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS mar_sales, SUM(CASE WHEN d_moy = 4.08 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS apr_sales, SUM(CASE WHEN d_moy = 4.35 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS may_sales, SUM(CASE WHEN d_moy = 4.92 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jun_sales, SUM(CASE WHEN d_moy = 6.02 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS jul_sales, SUM(CASE WHEN d_moy = 6.65 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS aug_sales, SUM(CASE WHEN d_moy = 8.43 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS sep_sales, SUM(CASE WHEN d_moy = 9.71 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS oct_sales, SUM(CASE WHEN d_moy = 9.68 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS nov_sales, SUM(CASE WHEN d_moy = 12.03 THEN ws_ext_sales_price * ws_quantity ELSE 0.0 END) AS dec_sales, SUM(CASE WHEN d_moy = 1.1 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jan_net, SUM(CASE WHEN d_moy = 1.73 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS feb_net, SUM(CASE WHEN d_moy = 3.19 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS mar_net, SUM(CASE WHEN d_moy = 4.63 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS apr_net, SUM(CASE WHEN d_moy = 4.93 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS may_net, SUM(CASE WHEN d_moy = 5.76 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jun_net, SUM(CASE WHEN d_moy = 6.77 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS jul_net, SUM(CASE WHEN d_moy = 7.19 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS aug_net, SUM(CASE WHEN d_moy = 9.26 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS sep_net, SUM(CASE WHEN d_moy = 9.16 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS oct_net, SUM(CASE WHEN d_moy = 12.69 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS nov_net, SUM(CASE WHEN d_moy = 11.41 THEN ws_net_paid * ws_quantity ELSE 0.0 END) AS dec_net FROM web_sales, warehouse, date_dim, time_dim, ship_mode WHERE ws_warehouse_sk = w_warehouse_sk AND ws_sold_date_sk = d_date_sk AND ws_sold_time_sk = t_time_sk AND ws_ship_mode_sk = sm_ship_mode_sk AND d_year = 2325.07 AND t_time BETWEEN 31945.78 AND 33614.1 + 27997.33 AND sm_carrier IN ('DHL', 'BARIAN') GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, d_year UNION ALL SELECT w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, 'DHL,BARIAN' AS ship_carriers, d_year AS year_, SUM(CASE WHEN d_moy = 0.95 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jan_sales, SUM(CASE WHEN d_moy = 2.21 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS feb_sales, SUM(CASE WHEN d_moy = 2.76 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS mar_sales, SUM(CASE WHEN d_moy = 3.82 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS apr_sales, SUM(CASE WHEN d_moy = 4.31 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS may_sales, SUM(CASE WHEN d_moy = 5.07 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jun_sales, SUM(CASE WHEN d_moy = 6.77 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS jul_sales, SUM(CASE WHEN d_moy = 8.02 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS aug_sales, SUM(CASE WHEN d_moy = 10.01 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS sep_sales, SUM(CASE WHEN d_moy = 10.95 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS oct_sales, SUM(CASE WHEN d_moy = 11.54 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS nov_sales, SUM(CASE WHEN d_moy = 13.78 THEN cs_sales_price * cs_quantity ELSE 0.0 END) AS dec_sales, SUM(CASE WHEN d_moy = 1.0 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jan_net, SUM(CASE WHEN d_moy = 2.15 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS feb_net, SUM(CASE WHEN d_moy = 3.08 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS mar_net, SUM(CASE WHEN d_moy = 3.63 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS apr_net, SUM(CASE WHEN d_moy = 5.54 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS may_net, SUM(CASE WHEN d_moy = 5.67 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jun_net, SUM(CASE WHEN d_moy = 6.41 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS jul_net, SUM(CASE WHEN d_moy = 8.5 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS aug_net, SUM(CASE WHEN d_moy = 8.43 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS sep_net, SUM(CASE WHEN d_moy = 8.62 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS oct_net, SUM(CASE WHEN d_moy = 12.94 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS nov_net, SUM(CASE WHEN d_moy = 11.36 THEN cs_net_paid_inc_tax * cs_quantity ELSE 0.0 END) AS dec_net FROM catalog_sales, warehouse, date_dim, time_dim, ship_mode WHERE cs_warehouse_sk = w_warehouse_sk AND cs_sold_date_sk = d_date_sk AND cs_sold_time_sk = t_time_sk AND cs_ship_mode_sk = sm_ship_mode_sk AND d_year = 1992.34 AND t_time BETWEEN 25405.32 AND 30057.15 + 31292.55 AND sm_carrier IN ('DHL', 'BARIAN') GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, d_year) AS x GROUP BY w_warehouse_name, w_warehouse_sq_ft, w_city, w_county, w_state, w_country, ship_carriers, year_ ORDER BY w_warehouse_name NULLS LAST LIMIT 100
