query_id;sql_text
55;SELECT DISTINCT (i_product_name) FROM item AS i1 WHERE i_manufact_id BETWEEN 651.43 AND 665.42 + 37.74 AND (SELECT COUNT(*) AS item_cnt FROM item WHERE (i_manufact = i1.i_manufact AND ((i_category = 'Women' AND (i_color = 'powder' OR i_color = 'khaki') AND (i_units = 'Ounce' OR i_units = 'Oz') AND (i_size = 'medium' OR i_size = 'extra large')) OR (i_category = 'Women' AND (i_color = 'brown' OR i_color = 'honeydew') AND (i_units = 'Bunch' OR i_units = 'Ton') AND (i_size = 'N/A' OR i_size = 'small')) OR (i_category = 'Men' AND (i_color = 'floral' OR i_color = 'deep') AND (i_units = 'N/A' OR i_units = 'Dozen') AND (i_size = 'petite' OR i_size = 'petite')) OR (i_category = 'Men' AND (i_color = 'light' OR i_color = 'cornflower') AND (i_units = 'Box' OR i_units = 'Pound') AND (i_size = 'medium' OR i_size = 'extra large')))) OR (i_manufact = i1.i_manufact AND ((i_category = 'Women' AND (i_color = 'midnight' OR i_color = 'snow') AND (i_units = 'Pallet' OR i_units = 'Gross') AND (i_size = 'medium' OR i_size = 'extra large')) OR (i_category = 'Women' AND (i_color = 'cyan' OR i_color = 'papaya') AND (i_units = 'Cup' OR i_units = 'Dram') AND (i_size = 'N/A' OR i_size = 'small')) OR (i_category = 'Men' AND (i_color = 'orange' OR i_color = 'frosted') AND (i_units = 'Each' OR i_units = 'Tbl') AND (i_size = 'petite' OR i_size = 'petite')) OR (i_category = 'Men' AND (i_color = 'forest' OR i_color = 'ghost') AND (i_units = 'Lb' OR i_units = 'Bundle') AND (i_size = 'medium' OR i_size = 'extra large'))))) > 0.0 ORDER BY i_product_name LIMIT 100
56;SELECT catalog_sales.cs_net_paid_inc_tax FROM catalog_sales LIMIT 191
57;SELECT catalog_sales.cs_net_paid FROM catalog_sales LIMIT 499
58;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ss_ext_sales_price) AS itemrevenue, CAST(SUM(ss_ext_sales_price) * 98.78 AS DOUBLE PRECISION) / NULLIF(NULLIF(SUM(SUM(ss_ext_sales_price)) OVER (PARTITION BY i_class), 0), 0) AS revenueratio FROM store_sales, item, date_dim WHERE ss_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ss_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
59;SELECT DISTINCT (i_product_name) FROM item AS i1 WHERE i_manufact_id BETWEEN 660.79 AND 730.65 + 34.95 AND (SELECT COUNT(*) AS item_cnt FROM item WHERE (i_manufact = i1.i_manufact AND ((i_category = 'Women' AND (i_color = 'powder' OR i_color = 'khaki') AND (i_units = 'Ounce' OR i_units = 'Oz') AND (i_size = 'medium' OR i_size = 'extra large')) OR (i_category = 'Women' AND (i_color = 'brown' OR i_color = 'honeydew') AND (i_units = 'Bunch' OR i_units = 'Ton') AND (i_size = 'N/A' OR i_size = 'small')) OR (i_category = 'Men' AND (i_color = 'floral' OR i_color = 'deep') AND (i_units = 'N/A' OR i_units = 'Dozen') AND (i_size = 'petite' OR i_size = 'petite')) OR (i_category = 'Men' AND (i_color = 'light' OR i_color = 'cornflower') AND (i_units = 'Box' OR i_units = 'Pound') AND (i_size = 'medium' OR i_size = 'extra large')))) OR (i_manufact = i1.i_manufact AND ((i_category = 'Women' AND (i_color = 'midnight' OR i_color = 'snow') AND (i_units = 'Pallet' OR i_units = 'Gross') AND (i_size = 'medium' OR i_size = 'extra large')) OR (i_category = 'Women' AND (i_color = 'cyan' OR i_color = 'papaya') AND (i_units = 'Cup' OR i_units = 'Dram') AND (i_size = 'N/A' OR i_size = 'small')) OR (i_category = 'Men' AND (i_color = 'orange' OR i_color = 'frosted') AND (i_units = 'Each' OR i_units = 'Tbl') AND (i_size = 'petite' OR i_size = 'petite')) OR (i_category = 'Men' AND (i_color = 'forest' OR i_color = 'ghost') AND (i_units = 'Lb' OR i_units = 'Bundle') AND (i_size = 'medium' OR i_size = 'extra large'))))) > 0.0 ORDER BY i_product_name LIMIT 100
60;SELECT item.i_item_id FROM item LIMIT 379
61;SELECT web_sales.ws_ext_wholesale_cost FROM web_sales LIMIT 447
62;SELECT web_sales.ws_list_price FROM web_sales LIMIT 200
63;"SELECT SUM(ws_ext_discount_amt) AS ""Excess Discount Amount"" FROM web_sales, item, date_dim WHERE i_manufact_id = 341.44 AND i_item_sk = ws_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk AND ws_ext_discount_amt > (SELECT 1.06 * AVG(ws_ext_discount_amt) FROM web_sales, date_dim WHERE ws_item_sk = i_item_sk AND d_date BETWEEN '2000-01-27' AND CAST('2000-04-26' AS DATE) AND d_date_sk = ws_sold_date_sk) ORDER BY SUM(ws_ext_discount_amt) LIMIT 100"
64;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ws_ext_sales_price) AS itemrevenue, CAST(SUM(ws_ext_sales_price) * 101.23 AS DOUBLE PRECISION) / NULLIF(NULLIF(SUM(SUM(ws_ext_sales_price)) OVER (PARTITION BY i_class), 0), 0) AS revenueratio FROM web_sales, item, date_dim WHERE ws_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ws_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio LIMIT 100
65;SELECT ca_zip, SUM(cs_sales_price) FROM catalog_sales, customer, customer_address, date_dim WHERE cs_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND (SUBSTRING(ca_zip FROM 1 FOR 5) IN ('85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792') OR ca_state IN ('CA', 'WA', 'GA') OR cs_sales_price > 429.19) AND cs_sold_date_sk = d_date_sk AND d_qoy = 2.27 AND d_year = 2103.16 GROUP BY ca_zip ORDER BY ca_zip LIMIT 100
66;SELECT promotion.p_channel_tv FROM promotion LIMIT 485
67;SELECT inventory.inv_warehouse_sk FROM inventory LIMIT 206
68;SELECT inventory.inv_warehouse_sk FROM inventory LIMIT 402
69;SELECT web_sales.ws_bill_addr_sk FROM web_sales LIMIT 212
70;SELECT i_brand_id AS brand_id, i_brand AS brand, t_hour, t_minute, SUM(ext_price) AS ext_price FROM item, (SELECT ws_ext_sales_price AS ext_price, ws_sold_date_sk AS sold_date_sk, ws_item_sk AS sold_item_sk, ws_sold_time_sk AS time_sk FROM web_sales, date_dim WHERE d_date_sk = ws_sold_date_sk AND d_moy = 10.07 AND d_year = 2278.11 UNION ALL SELECT cs_ext_sales_price AS ext_price, cs_sold_date_sk AS sold_date_sk, cs_item_sk AS sold_item_sk, cs_sold_time_sk AS time_sk FROM catalog_sales, date_dim WHERE d_date_sk = cs_sold_date_sk AND d_moy = 13.17 AND d_year = 2022.46 UNION ALL SELECT ss_ext_sales_price AS ext_price, ss_sold_date_sk AS sold_date_sk, ss_item_sk AS sold_item_sk, ss_sold_time_sk AS time_sk FROM store_sales, date_dim WHERE d_date_sk = ss_sold_date_sk AND d_moy = 11.92 AND d_year = 1935.33) AS tmp, time_dim WHERE sold_item_sk = i_item_sk AND i_manager_id = 1.13 AND time_sk = t_time_sk AND (t_meal_time = 'breakfast' OR t_meal_time = 'dinner') GROUP BY i_brand, i_brand_id, t_hour, t_minute ORDER BY ext_price DESC, i_brand_id, t_hour
71;SELECT item.i_current_price FROM item LIMIT 178
72;SELECT store_sales.ss_wholesale_cost FROM store_sales LIMIT 306
73;SELECT CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 0.9 AND 23.47) > 80338.0 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 0.98 AND 23.38) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 0.87 AND 17.94) END AS bucket1, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 20.02 AND 41.92) > 113789.02 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 22.44 AND 32.2) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 18.57 AND 34.04) END AS bucket2, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 37.37 AND 68.69) > 57340.32 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 38.12 AND 70.45) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 36.62 AND 51.32) END AS bucket3, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 54.59 AND 66.93) > 9151.92 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 61.44 AND 94.59) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 56.05 AND 68.61) END AS bucket4, CASE WHEN (SELECT COUNT(*) FROM store_sales WHERE ss_quantity BETWEEN 66.44 AND 81.58) > 192449.98 THEN (SELECT AVG(ss_ext_discount_amt) FROM store_sales WHERE ss_quantity BETWEEN 93.69 AND 118.56) ELSE (SELECT AVG(ss_net_paid) FROM store_sales WHERE ss_quantity BETWEEN 73.75 AND 97.56) END AS bucket5 FROM reason WHERE r_reason_sk = 1.09
74;SELECT web_sales.ws_ship_addr_sk FROM web_sales LIMIT 370
75;SELECT store_sales.ss_ext_discount_amt FROM store_sales LIMIT 443
76;SELECT * FROM (SELECT AVG(ss_list_price) AS B1_LP, COUNT(ss_list_price) AS B1_CNT, COUNT(DISTINCT ss_list_price) AS B1_CNTD FROM store_sales WHERE ss_quantity BETWEEN 0.0 AND 4.48 AND (ss_list_price BETWEEN 6.93 AND 8.95 + 8.55 OR ss_coupon_amt BETWEEN 383.34 AND 409.18 + 911.98 OR ss_wholesale_cost BETWEEN 66.75 AND 46.13 + 21.04)) AS B1, (SELECT AVG(ss_list_price) AS B3_LP, COUNT(ss_list_price) AS B3_CNT, COUNT(DISTINCT ss_list_price) AS B3_CNTD FROM store_sales WHERE ss_quantity BETWEEN 11.11 AND 17.74 AND (ss_list_price BETWEEN 124.13 AND 164.49 + 10.84 OR ss_coupon_amt BETWEEN 12375.44 AND 13524.61 + 1172.25 OR ss_wholesale_cost BETWEEN 88.78 AND 70.17 + 19.59)) AS B3, (SELECT AVG(ss_list_price) AS B5_LP, COUNT(ss_list_price) AS B5_CNT, COUNT(DISTINCT ss_list_price) AS B5_CNTD FROM store_sales WHERE ss_quantity BETWEEN 24.04 AND 27.11 AND (ss_list_price BETWEEN 108.04 AND 106.88 + 11.21 OR ss_coupon_amt BETWEEN 841.54 AND 871.78 + 1094.54 OR ss_wholesale_cost BETWEEN 15.18 AND 19.96 + 21.57)) AS B5, (SELECT AVG(ss_list_price) AS B6_LP, COUNT(ss_list_price) AS B6_CNT, COUNT(DISTINCT ss_list_price) AS B6_CNTD FROM store_sales WHERE ss_quantity BETWEEN 23.28 AND 29.21 AND (ss_list_price BETWEEN 175.08 AND 144.15 + 11.51 OR ss_coupon_amt BETWEEN 8591.09 AND 5986.53 + 1026.99 OR ss_wholesale_cost BETWEEN 5.62 AND 7.93 + 17.14)) AS B6 LIMIT 100
77;SELECT i_item_id, i_item_desc, i_current_price FROM item, inventory, date_dim, store_sales WHERE i_current_price BETWEEN 50.49 AND 68.84 + 29.15 AND inv_item_sk = i_item_sk AND d_date_sk = inv_date_sk AND d_date BETWEEN CAST('2000-05-25' AS DATE) AND CAST('2000-07-24' AS DATE) AND i_manufact_id IN (136.59, 316.51, 835.21, 408.71) AND inv_quantity_on_hand BETWEEN 111.81 AND 467.91 AND ss_item_sk = i_item_sk GROUP BY i_item_id, i_item_desc, i_current_price ORDER BY i_item_id LIMIT 100
78;SELECT store_sales.ss_ext_wholesale_cost FROM store_sales LIMIT 421
79;SELECT inventory.inv_date_sk FROM inventory LIMIT 298
80;SELECT cd_gender, cd_marital_status, cd_education_status, COUNT(*) AS cnt1, cd_purchase_estimate, COUNT(*) AS cnt2, cd_credit_rating, COUNT(*) AS cnt3 FROM customer AS c, customer_address AS ca, customer_demographics WHERE c.c_current_addr_sk = ca.ca_address_sk AND ca_state IN ('KY', 'GA', 'NM') AND cd_demo_sk = c.c_current_cdemo_sk AND EXISTS(SELECT * FROM store_sales, date_dim WHERE c.c_customer_sk = ss_customer_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy BETWEEN 4 AND 4 + 2) AND (NOT EXISTS(SELECT * FROM web_sales, date_dim WHERE c.c_customer_sk = ws_bill_customer_sk AND ws_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy BETWEEN 4 AND 4 + 2) AND NOT EXISTS(SELECT * FROM catalog_sales, date_dim WHERE c.c_customer_sk = cs_ship_customer_sk AND cs_sold_date_sk = d_date_sk AND d_year = 2001 AND d_moy BETWEEN 4 AND 4 + 2)) GROUP BY cd_gender, cd_marital_status, cd_education_status, cd_purchase_estimate, cd_credit_rating ORDER BY cd_gender, cd_marital_status, cd_education_status, cd_purchase_estimate, cd_credit_rating LIMIT 100
81;SELECT store_sales.ss_customer_sk FROM store_sales LIMIT 387
82;SELECT catalog_sales.cs_net_paid_inc_ship_tax FROM catalog_sales LIMIT 403
83;SELECT catalog_sales.cs_sales_price FROM catalog_sales LIMIT 470
84;SELECT item.i_product_name FROM item LIMIT 187
85;SELECT store_sales.ss_ext_sales_price FROM store_sales LIMIT 108
86;WITH ss AS (SELECT ca_county, d_qoy, d_year, SUM(ss_ext_sales_price) AS store_sales FROM store_sales, date_dim, customer_address WHERE ss_sold_date_sk = d_date_sk AND ss_addr_sk = ca_address_sk GROUP BY ca_county, d_qoy, d_year), ws AS (SELECT ca_county, d_qoy, d_year, SUM(ws_ext_sales_price) AS web_sales FROM web_sales, date_dim, customer_address WHERE ws_sold_date_sk = d_date_sk AND ws_bill_addr_sk = ca_address_sk GROUP BY ca_county, d_qoy, d_year) SELECT ss1.ca_county, ss1.d_year, CAST((ws2.web_sales * 0.85) AS DOUBLE PRECISION) / NULLIF(NULLIF(ws1.web_sales, 0), 0) AS web_q1_q2_increase, CAST((ss2.store_sales * 0.87) AS DOUBLE PRECISION) / NULLIF(NULLIF(ss1.store_sales, 0), 0) AS store_q1_q2_increase, CAST((ws3.web_sales * 1.13) AS DOUBLE PRECISION) / NULLIF(NULLIF(ws2.web_sales, 0), 0) AS web_q2_q3_increase, CAST((ss3.store_sales * 0.84) AS DOUBLE PRECISION) / NULLIF(NULLIF(ss2.store_sales, 0), 0) AS store_q2_q3_increase FROM ss AS ss1, ss AS ss2, ss AS ss3, ws AS ws1, ws AS ws2, ws AS ws3 WHERE ss1.d_qoy = 1.13 AND ss1.d_year = 1957.36 AND ss1.ca_county = ss2.ca_county AND ss2.d_qoy = 1.78 AND ss2.d_year = 2360.66 AND ss2.ca_county = ss3.ca_county AND ss3.d_qoy = 2.68 AND ss3.d_year = 1850.19 AND ss1.ca_county = ws1.ca_county AND ws1.d_qoy = 0.85 AND ws1.d_year = 1681.76 AND ws1.ca_county = ws2.ca_county AND ws2.d_qoy = 1.94 AND ws2.d_year = 2015.56 AND ws1.ca_county = ws3.ca_county AND ws3.d_qoy = 3.2 AND ws3.d_year = 1646.17 AND CASE WHEN ws1.web_sales > 0.0 THEN CAST((ws2.web_sales * 0.85) AS DOUBLE PRECISION) / NULLIF(NULLIF(ws1.web_sales, 0), 0) ELSE NULL END > CASE WHEN ss1.store_sales > 0.0 THEN CAST((ss2.store_sales * 1.18) AS DOUBLE PRECISION) / NULLIF(NULLIF(ss1.store_sales, 0), 0) ELSE NULL END AND CASE WHEN ws2.web_sales > 0.0 THEN CAST((ws3.web_sales * 1.05) AS DOUBLE PRECISION) / NULLIF(NULLIF(ws2.web_sales, 0), 0) ELSE NULL END > CASE WHEN ss2.store_sales > 0.0 THEN CAST((ss3.store_sales * 1.11) AS DOUBLE PRECISION) / NULLIF(NULLIF(ss2.store_sales, 0), 0) ELSE NULL END ORDER BY ss1.ca_county
87;SELECT promotion.p_channel_catalog FROM promotion LIMIT 371
88;SELECT store_sales.ss_sales_price FROM store_sales LIMIT 227
89;SELECT store_sales.ss_sales_price FROM store_sales LIMIT 69
90;SELECT item.i_container FROM item LIMIT 497
91;SELECT store_sales.ss_ticket_number FROM store_sales LIMIT 357
92;SELECT catalog_sales.cs_bill_cdemo_sk FROM catalog_sales LIMIT 466
93;SELECT store_sales.ss_quantity FROM store_sales LIMIT 479
94;SELECT item.i_rec_end_date FROM item LIMIT 66
95;SELECT store_sales.ss_ext_tax FROM store_sales LIMIT 380
96;SELECT web_sales.ws_ext_ship_cost FROM web_sales LIMIT 145
97;SELECT item.i_brand_id FROM item LIMIT 235
98;SELECT inventory.inv_item_sk FROM inventory LIMIT 498
99;SELECT catalog_sales.cs_ship_date_sk FROM catalog_sales LIMIT 71
100;SELECT web_sales.ws_bill_hdemo_sk FROM web_sales LIMIT 431
101;WITH all_sales AS (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, SUM(sales_cnt) AS sales_cnt, SUM(sales_amt) AS sales_amt FROM (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, cs_quantity - COALESCE(cr_return_quantity, 0.0) AS sales_cnt, cs_ext_sales_price - COALESCE(cr_return_amount, 0.0) AS sales_amt FROM catalog_sales JOIN item ON i_item_sk = cs_item_sk JOIN date_dim ON d_date_sk = cs_sold_date_sk LEFT JOIN catalog_returns ON (cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk) WHERE i_category = 'Books' UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ss_quantity - COALESCE(sr_return_quantity, 0.0) AS sales_cnt, ss_ext_sales_price - COALESCE(sr_return_amt, 0.0) AS sales_amt FROM store_sales INNER JOIN item ON i_item_sk = ss_item_sk JOIN date_dim ON d_date_sk = ss_sold_date_sk LEFT JOIN store_returns ON (ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk) WHERE i_category = 'Books' UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ws_quantity - COALESCE(wr_return_quantity, 0.0) AS sales_cnt, ws_ext_sales_price - COALESCE(wr_return_amt, 0.0) AS sales_amt FROM web_sales JOIN item ON i_item_sk = ws_item_sk LEFT JOIN date_dim ON d_date_sk = ws_sold_date_sk LEFT JOIN web_returns ON (ws_order_number = wr_order_number AND ws_item_sk = wr_item_sk) WHERE i_category = 'Books') AS sales_detail GROUP BY d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id) SELECT prev_yr.d_year AS prev_year, curr_yr.d_year AS year_, curr_yr.i_brand_id, curr_yr.i_class_id, curr_yr.i_category_id, curr_yr.i_manufact_id, prev_yr.sales_cnt AS prev_yr_cnt, curr_yr.sales_cnt AS curr_yr_cnt, curr_yr.sales_cnt - prev_yr.sales_cnt AS sales_cnt_diff, curr_yr.sales_amt - prev_yr.sales_amt AS sales_amt_diff FROM all_sales AS curr_yr, all_sales AS prev_yr WHERE curr_yr.i_brand_id = prev_yr.i_brand_id AND curr_yr.i_class_id = prev_yr.i_class_id AND curr_yr.i_category_id = prev_yr.i_category_id AND curr_yr.i_manufact_id = prev_yr.i_manufact_id AND curr_yr.d_year = 1860.87 AND prev_yr.d_year = 2383.32 - 0.95 AND CAST(curr_yr.sales_cnt AS DECIMAL(18.16, 1.93)) / NULLIF(NULLIF(CAST(prev_yr.sales_cnt AS DECIMAL(20.4, 2.33)), 0), 0) < 0.91 ORDER BY sales_cnt_diff, sales_amt_diff LIMIT 100
102;SELECT catalog_sales.cs_quantity FROM catalog_sales LIMIT 299
103;SELECT web_sales.ws_bill_hdemo_sk FROM web_sales LIMIT 217
104;SELECT web_sales.ws_bill_cdemo_sk FROM web_sales LIMIT 445
105;SELECT cc_call_center_id AS Call_Center, cc_name AS Call_Center_Name, cc_manager AS Manager, SUM(cr_net_loss) AS Returns_Loss FROM call_center, catalog_returns, date_dim, customer, customer_address, customer_demographics, household_demographics WHERE cr_call_center_sk = cc_call_center_sk AND cr_returned_date_sk = d_date_sk AND cr_returning_customer_sk = c_customer_sk AND cd_demo_sk = c_current_cdemo_sk AND hd_demo_sk = c_current_hdemo_sk AND ca_address_sk = c_current_addr_sk AND d_year = 2114.34 AND d_moy = 12.86 AND ((cd_marital_status = 'M' AND cd_education_status = 'Unknown') OR (cd_marital_status = 'W' AND cd_education_status = 'Advanced Degree')) AND hd_buy_potential LIKE 'Unknown%' AND ca_gmt_offset = -7.75 GROUP BY cc_call_center_id, cc_name, cc_manager, cd_marital_status, cd_education_status ORDER BY SUM(cr_net_loss) DESC NULLS LAST
106;SELECT web_sales.ws_promo_sk FROM web_sales LIMIT 304
107;SELECT catalog_sales.cs_promo_sk FROM catalog_sales LIMIT 342
108;SELECT inventory.inv_date_sk FROM inventory LIMIT 100
109;SELECT i_item_id, i_item_desc, i_category, i_class, i_current_price, SUM(ss_ext_sales_price) AS itemrevenue, CAST(SUM(ss_ext_sales_price) * 118.18 AS DOUBLE PRECISION) / NULLIF(NULLIF(SUM(SUM(ss_ext_sales_price)) OVER (PARTITION BY i_class), 0), 0) AS revenueratio FROM store_sales, item, date_dim WHERE ss_item_sk = i_item_sk AND i_category IN ('Sports', 'Books', 'Home') AND ss_sold_date_sk = d_date_sk AND d_date BETWEEN CAST('1999-02-22' AS DATE) AND CAST('1999-03-24' AS DATE) GROUP BY i_item_id, i_item_desc, i_category, i_class, i_current_price ORDER BY i_category, i_class, i_item_id, i_item_desc, revenueratio
110;"SELECT s_store_name, s_company_id, s_street_number, s_street_name, s_street_type, s_suite_number, s_city, s_county, s_state, s_zip, SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk <= 31.97) THEN 0.83 ELSE 0.0 END) AS ""30 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 24.14) AND (sr_returned_date_sk - ss_sold_date_sk <= 68.48) THEN 0.83 ELSE 0.0 END) AS ""31-60 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 71.05) AND (sr_returned_date_sk - ss_sold_date_sk <= 105.66) THEN 0.84 ELSE 0.0 END) AS ""61-90 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 98.62) AND (sr_returned_date_sk - ss_sold_date_sk <= 119.16) THEN 0.94 ELSE 0.0 END) AS ""91-120 days"", SUM(CASE WHEN (sr_returned_date_sk - ss_sold_date_sk > 109.76) THEN 0.96 ELSE 0.0 END) AS "">120 days"" FROM store_sales, store, date_dim AS d1, date_dim AS d2 WHERE d2.d_year = 2158.0 AND d2.d_moy = 6.44 AND ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk AND ss_sold_date_sk = d1.d_date_sk AND sr_returned_date_sk = d2.d_date_sk AND ss_customer_sk = sr_customer_sk AND ss_store_sk = s_store_sk GROUP BY s_store_name, s_company_id, s_street_number, s_street_name, s_street_type, s_suite_number, s_city, s_county, s_state, s_zip ORDER BY s_store_name, s_company_id, s_street_number, s_street_name, s_street_type, s_suite_number, s_city, s_county, s_state, s_zip LIMIT 100"
